tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
124709665,1002.01,TOI-1002.01,1002,124709665.01,1,FP,9.299501,0.058,-0.058,1,0,06h58m54.47s,104.726966,,,,-10d34m49.64s,-10.580455,,,,-1.462,0.206,-0.206,1.0,0.0,-2.249,0.206,-0.206,1.0,0.0,2459224.687802,0.000625,-0.000625,1,0,1.8675574,3e-06,-3e-06,1,0,1.408,0.184,-0.184,1,0,1500.0,1.7584,-1.7584,1,0,23.7529,,,1,0,2860.61,,,,,2037.0,,,,,943.109,106.333,-106.333,1,0,8924.0,124.0,-124.0,1,0,,,,1,0,5.73,,,1,0,,2019-07-24 15:58:33,2022-07-11 16:02:02,2025-09-28 22:48:44
106997505,1003.01,TOI-1003.01,1003,106997505.01,1,FP,9.3003,0.037,-0.037,1,0,07h22m14.39s,110.559945,,,,-25d12m25.26s,-25.207017,,,,-0.939,0.041,-0.041,1.0,0.0,1.64,0.055,-0.055,1.0,0.0,2458493.3957,0.00535,-0.00535,1,0,2.74323,0.00108,-0.00108,1,0,3.167,0.642,-0.642,1,0,383.41,0.781988,-0.781988,1,0,,,,1,0,1177.36,,,,,1631.0,,,,,7728.17,1899.57,-1899.57,1,0,5388.5,567.0,-567.0,1,0,4.15,1.64,-1.64,1,0,,,,1,0,,2019-07-24 15:58:33,2022-02-23 10:10:02,2025-09-28 22:48:44
238597883,1004.01,TOI-1004.01,1004,238597883.01,1,FP,9.1355,0.006,-0.006,1,0,08h08m42.77s,122.178195,,,,-48d48m10.12s,-48.802811,,,,-4.496,0.069,-0.069,1.0,0.0,9.347,0.062,-0.062,1.0,0.0,2459987.047262,0.003748,-0.003748,1,0,3.5730141,1.28e-05,-1.28e-05,1,0,3.37,1.029,-1.029,1,0,755.0,1306.55,-1306.55,1,0,11.3113,3.24714,-3.24714,1,0,54679.3,,,,,4260.0,,,,,356.437,4.6175,-4.6175,1,0,9219.0,171.1,-171.1,1,0,4.14,0.07,-0.07,1,0,2.15,0.06,-0.06,1,0,,2019-07-24 15:58:33,2024-09-09 10:08:01,2025-09-28 22:48:44
169904935,1005.01,TOI-1005.01,1005,169904935.01,1,FP,9.1309,0.006,-0.006,1,0,08h02m49.15s,120.704811,,,,-11d06m05.48s,-11.101521,,,,-26.932,1.935,-1.935,1.0,0.0,-2.901,2.06,-2.06,1.0,0.0,2459985.156855,0.000581,-0.000581,1,0,4.5505945,3.1e-06,-3.1e-06,1,0,2.654,0.339,-0.339,1,0,3731.0,123.723,-123.723,1,0,7.10841,0.474611,-0.474611,1,0,414.775,,,,,1257.0,,,,,100.711,14.121,-14.121,1,0,5613.0,179.9,-179.9,1,0,,,,1,0,1.09,0.07,-0.07,1,0,,2019-07-24 15:58:33,2025-07-08 10:08:01,2025-09-28 22:48:44
156115721,1006.01,TOI-1006.01,1006,156115721.01,1,FP,9.2386,0.006,-0.006,1,0,08h17m26.22s,124.359239,,,,-27d16m24.68s,-27.273521,,,,-29.1,2.6,-2.6,1.0,0.0,-6.8,2.2,-2.2,1.0,0.0,2459229.984579,0.002159,-0.002159,1,0,2.5047918,0.0004076,-0.0004076,1,0,4.3797563,0.1036554,-0.1036554,1,0,2270.5402194,81.38088,-81.38088,1,0,8.6950898,8.438766,-8.438766,1,0,1750.932635,,,,,1649.8220699,,,,,,,,1,0,6616.0,200.0,-200.0,1,0,,,,1,0,1.53429,1.4887,-1.4887,1,0,,2019-07-24 15:58:33,2021-10-29 12:59:15,2025-09-28 22:48:44
65212867,1007.01,TOI-1007.01,1007,65212867.01,1,PC,8.87759,0.006,-0.006,1,0,07h31m00.57s,112.752393,,,,-04d27m48.09s,-4.463359,,,,0.357,0.058,-0.058,1.0,0.0,3.399,0.045,-0.045,1.0,0.0,2459247.930695,0.0013,-0.0013,1,0,6.9989206,1.37e-05,-1.37e-05,1,0,3.953,0.437,-0.437,1,0,2840.0,0.943618,-0.943618,1,0,14.7752,0.764705,-0.764705,1,0,448.744,,,,,1282.0,,,,,283.291,3.0025,-3.0025,1,0,6596.0,139.2,-139.2,1,0,3.71,0.09,-0.09,1,0,2.7,0.13,-0.13,1,0,,2019-07-24 15:58:33,2021-10-29 12:59:15,2025-09-28 22:48:44
440801822,1008.01,TOI-1008.01,1008,440801822.01,1,FP,8.9362,0.012,-0.012,1,0,07h17m31.88s,109.382839,,,,+13d23m42.79s,13.395219,,,,-17.9,1.1,-1.1,1.0,0.0,1.3,1.0,-1.0,1.0,0.0,2460258.236122,0.002805,-0.002805,1,0,2.0483755,5.5e-06,-5.5e-06,1,0,2.767,0.861,-0.861,1,0,483.0,41.94,-41.94,1,0,3.19621,,,1,0,5644.4,,,,,,,,,,144.297,,,1,0,6858.5,584.6,-584.6,1,0,4.2,1.9,-1.9,1,0,1.57,,,1,0,,2019-07-24 15:58:33,2023-12-08 16:02:02,2025-09-28 22:48:44
107782586,1009.01,TOI-1009.01,1009,107782586.01,1,PC,8.4331,0.028,-0.028,1,0,07h26m40.28s,111.667845,,,,-24d27m43.6s,-24.462111,,,,-3.297,0.319,-0.319,1.0,0.0,4.849,0.358,-0.358,1.0,0.0,2459229.230924,0.000389,-0.000389,1,0,1.9600277,2.5e-06,-2.5e-06,1,0,2.0065257,0.050591,-0.050591,1,0,1707.6272693,49.601223,-49.601223,1,0,,,,1,0,1063.3422958,,,,,1456.4246534,,,,,866.147,172.097,-172.097,1,0,8868.7,809.8,-809.8,1,0,,,,1,0,,,,1,0,,2019-07-24 15:58:33,2024-01-17 10:08:02,2025-09-28 22:48:44
231663901,101.01,TOI-101.01,101,231663901.01,1,KP,12.4069,0.006,-0.006,1,0,21h14m56.88s,318.737012,,,,-55d52m18.71s,-55.871863,,,,12.641,0.044,-0.044,1.0,0.0,-16.011,0.041,-0.041,1.0,0.0,2458326.009117,0.000132,-0.000132,1,0,1.4303699,8e-07,-8e-07,1,0,1.6165994,0.0192089,-0.0192089,1,0,18960.7122944,184.79134,-184.79134,1,0,13.1874503,0.6576402,-0.6576402,1,0,1281.2408254,,,,,1525.9048089,,,,,375.31,4.411,-4.411,1,0,5600.0,,,1,0,4.48851,,,1,0,0.890774,0.0438467,-0.0438467,1,0,,2018-09-05 18:49:20,2024-09-06 10:08:02,2025-09-28 22:48:44
139853601,1010.01,TOI-1010.01,1010,139853601.01,1,FP,8.45086,0.006,-0.006,1,0,07h29m10.56s,112.293981,,,,-21d49m58.48s,-21.832912,,,,-5.746,0.176,-0.176,1.0,0.0,4.502,0.261,-0.261,1.0,0.0,2459228.878101,0.000791,-0.000791,1,0,0.6808702,3.9e-05,-3.9e-05,1,0,2.4634563,0.0557065,-0.0557065,1,0,1507.8006889,39.971123,-39.971123,1,0,5.9115908,1.5360428,-1.5360428,1,0,87140.6995884,,,,,4382.0266062,,,,,485.122,36.246,-36.246,1,0,9438.0,782.0,-782.0,1,0,,,,1,0,1.0,,,1,0,,2019-07-24 15:58:33,2021-10-29 12:59:15,2025-09-28 22:48:44
114018671,1011.01,TOI-1011.01,1011,114018671.01,1,PC,8.2388,0.006,-0.006,1,0,07h35m56.34s,113.984761,,,,-32d50m31.2s,-32.841999,,,,145.102,0.046,-0.046,1.0,0.0,-134.901,0.052,-0.052,1.0,0.0,2459984.627768,0.002619,-0.002619,1,0,2.4704981,7.3e-06,-7.3e-06,1,0,2.191,0.482,-0.482,1,0,250.0,18.1279,-18.1279,1,0,1.44656,0.107503,-0.107503,1,0,575.597,,,,,1364.0,,,,,52.62,0.0793,-0.0793,1,0,5413.7,132.8,-132.8,1,0,4.46,0.09,-0.09,1,0,0.94,0.05,-0.05,1,0,,2019-07-24 15:58:33,2023-03-22 16:02:02,2025-09-28 22:48:44
427508467,1012.01,TOI-1012.01,1012,427508467.01,1,APC,8.12718,0.006,-0.006,1,0,07h48m22.87s,117.095285,,,,+06d47m06.23s,6.785064,,,,-2.99,0.202,-0.202,1.0,0.0,-0.029,0.106,-0.106,1.0,0.0,2459252.509595,0.000369,-0.000369,1,0,0.884182,7e-07,-7e-07,1,0,1.621,0.035,-0.035,1,0,1890.0,311.366,-311.366,1,0,24.8132,5.41599,-5.41599,1,0,112144.0,,,,,5098.0,,,,,295.959,11.315,-11.315,1,0,8928.0,128.7,-128.7,1,0,3.92,0.08,-0.08,1,0,2.72,0.13,-0.13,1,0,,2019-07-24 15:58:33,2023-03-10 12:02:48,2025-09-28 22:48:44
97700520,1013.01,TOI-1013.01,1013,97700520.01,1,FP,7.6095,0.006,-0.006,1,0,07h09m08.66s,107.286063,,,,-31d56m00.68s,-31.933523,,,,-3.973,0.063,-0.063,1.0,0.0,7.061,0.071,-0.071,1.0,0.0,2459232.248322,0.000512,-0.000512,1,0,5.4255548,0.0002073,-0.0002073,1,0,3.9637474,0.0211401,-0.0211401,1,0,14939.6342222,238.97354,-238.97354,1,0,,,,1,0,273.5880696,,,,,1037.2753045,,,,,510.295,9.32,-9.32,1,0,8868.7,809.8,-809.8,1,0,,,,1,0,,,,1,0,,2019-07-24 15:58:33,2021-10-29 12:59:15,2025-09-28 22:48:44
96246348,1014.01,TOI-1014.01,1014,96246348.01,1,FP,7.678,0.012,-0.012,1,0,06h54m14.78s,103.561602,,,,-34d13m22.15s,-34.22282,,,,-13.063,0.078,-0.078,1.0,0.0,9.737,0.141,-0.141,1.0,0.0,2459985.657041,0.000309,-0.000309,1,0,1.4095184,2.3e-06,-2.3e-06,1,0,0.9484999,0.0413901,-0.0413901,1,0,2841.5103258,51.88166,-51.88166,1,0,,,,1,0,1650.422071,,,,,1625.6180218,,,,,224.672,2.8445,-2.8445,1,0,9307.0,938.9,-938.9,1,0,,,,1,0,,,,1,0,,2019-07-24 15:58:33,2023-11-20 10:08:02,2025-09-28 22:48:44
155044736,1015.01,TOI-1015.01,1015,155044736.01,1,FP,10.7069,0.008,-0.008,1,0,08h11m35.03s,122.895964,,,,-27d58m18.83s,-27.971896,,,,1.566,0.052,-0.052,1.0,0.0,-17.974,0.053,-0.053,1.0,0.0,2459963.610065,0.004221,-0.004221,1,0,1.3730466,6.7e-06,-6.7e-06,1,0,2.5708515,0.1950537,-0.1950537,1,0,1301.5065338,96.64637,-96.64637,1,0,42.1479417,46.48904,-46.48904,1,0,3160.6328329,,,,,1912.3318636,,,,,906.496,28.8415,-28.8415,1,0,4897.0,122.0,-122.0,1,0,,,,1,0,6.7996101,,,1,0,,2019-04-01 16:51:56,2023-12-20 16:02:19,2025-09-28 22:48:44
175310067,1016.01,TOI-1016.01,1016,175310067.01,1,FP,10.6257,0.006,-0.006,1,0,07h44m26.59s,116.110771,,,,-36d05m53.83s,-36.098285,,,,-9.231,0.048,-0.048,1.0,0.0,11.614,0.052,-0.052,1.0,0.0,2459238.831138,0.006715,-0.006715,1,0,12.6889415,0.0095088,-0.0095088,1,0,7.9201001,0.5393766,-0.5393766,1,0,3232.8527885,235.25328,-235.25328,1,0,14.0608342,15.241591,-15.241591,1,0,425.1594177,,,,,1158.1310368,,,,,368.646,3.784,-3.784,1,0,7601.0,135.8,-135.8,1,0,4.31,0.08,-0.08,1,0,1.53641,0.0479799,-0.0479799,1,0,,2019-04-01 16:52:03,2024-09-09 10:08:01,2025-09-28 22:48:44
182943944,1017.01,TOI-1017.01,1017,182943944.01,1,FP,10.6019,0.006,-0.006,1,0,08h18m54.34s,124.726411,,,,-37d46m59.7s,-37.78325,,,,-11.278,0.045,-0.045,1.0,0.0,9.593,0.045,-0.045,1.0,0.0,2458518.96536,0.00137,-0.00137,1,0,1.10422,0.00013,-0.00013,1,0,2.37,0.062,-0.062,1,0,14177.7,843.788,-843.788,1,0,21.0448,5.22012,-5.22012,1,0,39459.3,,,,,3926.0,,,,,406.997,4.7245,-4.7245,1,0,6995.2,157.0,-157.0,1,0,4.07,0.55,-0.55,1,0,1.61,0.07,-0.07,1,0,,2019-07-24 17:08:12,2021-10-29 12:59:15,2025-09-28 22:48:44
291555748,1018.01,TOI-1018.01,1018,291555748.01,1,FP,10.6254,0.006,-0.006,1,0,07h26m51.84s,111.716019,,,,-50d15m59.64s,-50.266567,,,,-8.018,0.049,-0.049,1.0,0.0,11.56,0.047,-0.047,1.0,0.0,2458492.78078,0.00073,-0.00073,1,0,4.95912,0.00016,-0.00016,1,0,2.509,0.13,-0.13,1,0,7440.0,197.962,-197.962,1,0,22.9123,3.28055,-3.28055,1,0,673.55,,,,,1419.0,,,,,360.541,2.9645,-2.9645,1,0,5889.0,124.3,-124.3,1,0,3.86,0.07,-0.07,1,0,2.0,0.09,-0.09,1,0,,2019-04-01 16:52:01,2021-10-29 12:59:15,2025-09-28 22:48:44
341420329,1019.01,TOI-1019.01,1019,341420329.01,1,PC,10.6348,0.006,-0.006,1,0,08h00m35.52s,120.147994,,,,-54d52m42.79s,-54.878552,,,,-11.732,0.047,-0.047,1.0,0.0,2.586,0.061,-0.061,1.0,0.0,2459232.446864,0.00012,-0.00012,1,0,5.2341008,1.2e-06,-1.2e-06,1,0,3.7078139,0.0125204,-0.0125204,1,0,20796.9416293,50.80361,-50.80361,1,0,24.2931408,0.7497171,-0.7497171,1,0,1453.6663847,,,,,1574.8381848,,,,,399.544,4.1635,-4.1635,1,0,7645.0,134.4,-134.4,1,0,4.3,0.08,-0.08,1,0,1.56203,0.0481257,-0.0481257,1,0,,2019-07-24 17:08:12,2024-02-16 10:08:02,2025-09-28 22:48:44
149603524,102.01,TOI-102.01,102,149603524.01,1,KP,9.7109,0.006,-0.006,1,0,05h48m33.56s,87.139821,,,,-63d59m17.98s,-63.988329,,,,-15.641,0.037,-0.037,1.0,0.0,26.046,0.037,-0.037,1.0,0.0,2460187.916571,0.000126,-0.000126,1,0,4.4119378,8e-07,-8e-07,1,0,3.65,0.011,-0.011,1,0,15062.0,69.1814,-69.1814,1,0,15.4706,0.691963,-0.691963,1,0,653.252,,,,,1408.0,,,,,175.631,0.588,-0.588,1,0,6280.0,,,1,0,4.32092,,,1,0,1.21,0.05,-0.05,1,0,,2019-05-07 17:42:37,2024-10-03 10:08:02,2025-09-28 22:48:44
140706664,1020.01,TOI-1020.01,1020,140706664.01,1,FP,10.7173,0.013,-0.013,1,0,08h33m31.67s,128.381976,,,,-43d49m42.32s,-43.828421,,,,-5.814,0.051,-0.051,1.0,0.0,4.328,0.047,-0.047,1.0,0.0,2458521.29108,0.00241,-0.00241,1,0,3.28892,0.00066,-0.00066,1,0,3.793,0.202,-0.202,1,0,10518.9,530.608,-530.608,1,0,,,,1,0,29832.6,,,,,3661.0,,,,,906.827,23.8635,-23.8635,1,0,8734.2,283.6,-283.6,1,0,4.1,1.45,-1.45,1,0,,,,1,0,,2019-07-24 17:08:12,2021-10-29 12:59:15,2025-09-28 22:48:44
143994283,1021.01,TOI-1021.01,1021,143994283.01,1,FP,10.5551,0.006,-0.006,1,0,07h57m12.18s,119.30075,,,,-42d59m56.94s,-42.999149,,,,-3.211,0.046,-0.046,1.0,0.0,-15.082,0.051,-0.051,1.0,0.0,2458492.90429,0.00426,-0.00426,1,0,1.90879,0.00035,-0.00035,1,0,1.909,0.231,-0.231,1,0,618.482,1.43774,-1.43774,1,0,3.34688,0.217749,-0.217749,1,0,985.807,,,,,1561.0,,,,,235.974,1.579,-1.579,1,0,6022.6,133.5,-133.5,1,0,4.52,0.39,-0.39,1,0,1.22,0.05,-0.05,1,0,,2019-07-24 17:08:12,2021-10-29 12:59:15,2025-09-28 22:48:44
47384844,1022.01,TOI-1022.01,1022,47384844.01,1,FA,8.72924,0.007,-0.007,1,0,10h51m51.58s,162.96491,,,,-05d47m19.35s,-5.788708,,,,-15.787,0.09,-0.09,1.0,0.0,-11.849,0.077,-0.077,1.0,0.0,2458547.448,0.00834,-0.00834,1,0,3.09574,0.00677,-0.00677,1,0,4.475,1.196,-1.196,1,0,380.0,,,1,0,3.4262,0.778713,-0.778713,1,0,18087.9,,,,,3230.0,,,,,120.666,1.068,-1.068,1,0,6084.0,111.0,-111.0,1,0,4.13,0.3,-0.3,1,0,1.41,0.05,-0.05,1,0,,2019-06-04 14:32:44,2023-06-06 12:02:56,2025-09-28 22:48:44
238374636,1023.01,TOI-1023.01,1023,238374636.01,1,FP,9.697,0.006,-0.006,1,0,08h03m21.05s,120.837688,,,,-51d20m44.25s,-51.345626,,,,-23.366,0.042,-0.042,1.0,0.0,22.652,0.04,-0.04,1.0,0.0,2459303.303969,0.003015,-0.003015,1,0,1.3214483,2.31e-05,-2.31e-05,1,0,3.435,0.071,-0.071,1,0,2180.0,137.946,-137.946,1,0,21.8839,4.01475,-4.01475,1,0,35623.2,,,,,3827.0,,,,,316.398,2.247,-2.247,1,0,5050.8,86.8,-86.8,1,0,3.56,0.4,-0.4,1,0,2.99,0.15,-0.15,1,0,,2019-07-24 18:44:12,2021-12-07 16:02:02,2025-09-28 22:48:44
141482386,1024.01,TOI-1024.01,1024,141482386.01,1,FP,10.0814,0.006,-0.006,1,0,05h47m16.97s,86.820714,,,,-72d25m21.4s,-72.422611,,,,1.128,0.044,-0.044,1.0,0.0,11.563,0.047,-0.047,1.0,0.0,2458339.72276,0.00592,-0.00592,1,0,18.0157,0.00015,-0.00015,1,0,2.524,0.403,-0.403,1,0,610.0,1.66317,-1.66317,1,0,21.644,,,1,0,7.64364,,,,,463.0,,,,,692.266,12.113,-12.113,1,0,4709.0,122.0,-122.0,1,0,,,,1,0,7.61,,,1,0,,2019-07-24 18:44:12,2021-10-29 12:59:15,2025-09-28 22:48:44
297967252,1025.01,TOI-1025.01,1025,297967252.01,1,PC,5.5324,0.006,-0.006,1,0,09h30m05.08s,142.521159,,,,-51d31m01.61s,-51.517114,,,,-19.153,0.168,-0.168,1.0,0.0,11.046,0.178,-0.178,1.0,0.0,2458545.149804,9.2e-05,-9.2e-05,1,0,9.6837921,9e-07,-9e-07,1,0,2.4006056,0.0086986,-0.0086986,1,0,4238.2399008,15.838111,-15.838111,1,0,,,,1,0,3176.3106916,,,,,1914.698926,,,,,129.838,1.713,-1.713,1,0,8598.7,1245.7,-1245.7,1,0,,,,1,0,,,,1,0,,2019-07-24 18:44:12,2024-09-15 12:02:47,2025-09-28 22:48:44
388624270,1026.01,TOI-1026.01,1026,388624270.01,1,FP,9.9138,0.006,-0.006,1,0,08h21m44.31s,125.434634,,,,-51d45m33.99s,-51.759442,,,,47.228,0.047,-0.047,1.0,0.0,-6.325,0.039,-0.039,1.0,0.0,2460720.807674,0.00363,-0.00363,1,0,14.2628757,3.85e-05,-3.85e-05,1,0,6.9350494,0.466316,-0.466316,1,0,913.2067174,37.2772746,-37.2772746,1,0,2.4765813,0.1510812,-0.1510812,1,0,153.2069421,,,,,980.3628831,,,,,105.677,0.2575,-0.2575,1,0,5690.0,129.0,-129.0,1,0,4.58,0.08,-0.08,1,0,0.853898,0.0413895,-0.0413895,1,0,,2019-06-11 14:45:00,2025-09-02 16:00:02,2025-09-28 22:48:44
20318757,1027.01,TOI-1027.01,1027,20318757.01,1,PC,10.2103,0.006,-0.006,1,0,11h08m31.99s,167.133275,,,,-29d39m11.29s,-29.653135,,,,-87.554,0.073,-0.073,1.0,0.0,12.992,0.057,-0.057,1.0,0.0,2460037.86905,0.001406,-0.001406,1,0,3.2834565,4.6e-06,-4.6e-06,1,0,1.537,0.709,-0.709,1,0,1558.0,185.42,-185.42,1,0,2.87648,0.314177,-0.314177,1,0,161.092,,,,,992.0,,,,,56.3449,0.13245,-0.13245,1,0,4272.0,122.7,-122.7,1,0,4.6,0.11,-0.11,1,0,0.68,0.06,-0.06,1,0,,2019-07-24 18:44:12,2023-06-05 12:03:22,2025-09-28 22:48:44
20318757,1027.02,TOI-1027.02,1027,20318757.02,2,PC,10.2103,0.006,-0.006,1,0,11h08m31.99s,167.133275,,,,-29d39m11.29s,-29.653135,,,,-87.554,0.073,-0.073,1.0,0.0,12.992,0.057,-0.057,1.0,0.0,2460032.53325,0.002913,-0.002913,1,0,11.02875,3.54e-05,-3.54e-05,1,0,2.715,0.404,-0.404,1,0,1694.0,104.432,-104.432,1,0,2.76586,0.268927,-0.268927,1,0,15.0463,,,,,548.0,,,,,56.3449,0.13245,-0.13245,1,0,4272.0,122.7,-122.7,1,0,4.6,0.11,-0.11,1,0,0.68,0.06,-0.06,1,0,,2021-06-03 22:37:59,2024-09-01 12:02:56,2025-09-28 22:48:44
20318757,1027.03,TOI-1027.03,1027,20318757.03,3,PC,10.2103,0.006,-0.006,1,0,11h08m31.99s,167.133275,,,,-29d39m11.29s,-29.653135,,,,-87.554,0.073,-0.073,1.0,0.0,12.992,0.057,-0.057,1.0,0.0,2460032.57304,0.002567,-0.002567,1,0,5.0113292,1.2e-05,-1.2e-05,1,0,1.024,0.471,-0.471,1,0,1210.0,182.035,-182.035,1,0,2.52314,0.302798,-0.302798,1,0,17.1793,,,,,567.0,,,,,56.3449,0.13245,-0.13245,1,0,4272.0,122.7,-122.7,1,0,4.6,0.11,-0.11,1,0,0.68,0.06,-0.06,1,0,,2023-05-18 23:08:27,2023-06-05 12:03:22,2025-09-28 22:48:44
447283466,1028.01,TOI-1028.01,1028,447283466.01,1,FP,7.9059,0.006,-0.006,1,0,10h28m23.6s,157.098337,,,,-51d42m19.47s,-51.705409,,,,30.65,0.054,-0.054,1.0,0.0,-33.906,0.056,-0.056,1.0,0.0,2458544.48066,0.00412,-0.00412,1,0,1.01606,0.00034,-0.00034,1,0,2.843,0.278,-0.278,1,0,240.0,0.375709,-0.375709,1,0,1.20704,0.0989898,-0.0989898,1,0,2784.04,,,,,2023.0,,,,,23.7748,0.02025,-0.02025,1,0,4634.0,120.9,-120.9,1,0,4.64,0.09,-0.09,1,0,0.68,0.05,-0.05,1,0,,2019-07-24 18:44:12,2021-10-29 12:59:15,2025-09-28 22:48:44
374908020,1029.01,TOI-1029.01,1029,374908020.01,1,FP,6.841,0.0,0.0,1,0,05h54m57.38s,88.73909,,,,-65d57m31.82s,-65.958839,,,,,,,,,,,,,,2458365.89313,0.00096,-0.00096,1,0,36.22214,0.00046,-0.00046,1,0,5.107,0.188,-0.188,1,0,7170.0,228.173,-228.173,1,0,,,,1,0,,,,,,,,,,,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,2019-06-11 14:45:03,2021-12-07 16:02:02,2025-09-28 22:48:44
336732616,103.01,TOI-103.01,103,336732616.01,1,KP,11.5232,0.008,-0.008,1,0,20h49m49.8s,312.457488,,,,-24d25m43.3s,-24.428694,,,,10.426,0.07,-0.07,1.0,0.0,15.62,0.051,-0.051,1.0,0.0,2458327.25256,0.000586,-0.000586,1,0,3.547854,0.000149,-0.000149,1,0,3.494333,0.049205,-0.049205,1,0,10424.3718,123.359314,-123.359314,1,0,14.581841,0.196435,-0.196435,1,0,1212.004376,,,,,1504.858953,,,,,411.211,7.752,-7.752,1,0,6351.0,,,1,0,4.22896,,,1,0,1.4,,,1,0,,2018-09-05 18:49:20,2024-09-07 10:08:02,2025-09-28 22:48:44
464296022,1030.01,TOI-1030.01,1030,464296022.01,1,FP,9.5706,0.006,-0.006,1,0,10h23m19.55s,155.831478,,,,-57d35m24.89s,-57.590248,,,,-26.184,2.184,-2.184,1.0,0.0,22.489,1.073,-1.073,1.0,0.0,2460054.783937,0.000628,-0.000628,1,0,12.1246519,1.03e-05,-1.03e-05,1,0,4.612,0.667,-0.667,1,0,7279.0,6484.95,-6484.95,1,0,17.6729,2.59688,-2.59688,1,0,207.32,,,,,1057.0,,,,,78.41273,2.83992,-2.83992,1,0,4807.6,60.0,-60.0,1,0,4.17,0.36,-0.36,1,0,1.07,0.03,-0.03,1,0,,2019-07-24 18:44:12,2023-05-31 10:10:01,2025-09-28 22:48:44
304021498,1031.01,TOI-1031.01,1031,304021498.01,1,FP,9.7318,0.006,-0.006,1,0,09h23m32.13s,140.88389,,,,-67d01m33.62s,-67.026006,,,,-23.901,0.042,-0.042,1.0,0.0,3.03,0.047,-0.047,1.0,0.0,2459304.837939,0.002852,-0.002852,1,0,5.652623,2.54e-05,-2.54e-05,1,0,3.434,0.475,-0.475,1,0,1250.0,26.0133,-26.0133,1,0,8.94354,1.13988,-1.13988,1,0,2717.06,,,,,2011.0,,,,,270.771,1.6275,-1.6275,1,0,6415.4,103.2,-103.2,1,0,3.98,0.08,-0.08,1,0,1.92,0.08,-0.08,1,0,,2019-06-25 15:58:39,2024-09-19 10:08:01,2025-09-28 22:48:44
146589986,1032.01,TOI-1032.01,1032,146589986.01,1,PC,9.7611,0.006,-0.006,1,0,10h36m53.16s,159.221506,,,,-42d32m29.9s,-42.541639,,,,-15.15,0.072,-0.072,1.0,0.0,6.437,0.087,-0.087,1.0,0.0,2459283.828685,0.000897,-0.000897,1,0,5.6643704,1.09e-05,-1.09e-05,1,0,3.8087395,0.0887935,-0.0887935,1,0,3491.8232968,95.25267,-95.25267,1,0,14.7738943,0.7471176,-0.7471176,1,0,7657.6621505,,,,,2385.8536488,,,,,587.196,18.7865,-18.7865,1,0,10395.0,320.6,-320.6,1,0,4.13,0.07,-0.07,1,0,2.3383701,0.109357,-0.109357,1,0,,2019-07-24 18:44:12,2024-01-17 10:08:02,2025-09-28 22:48:44
149601557,1033.01,TOI-1033.01,1033,149601557.01,1,FP,10.0163,0.006,-0.006,1,0,05h49m07.82s,87.282586,,,,-60d29m54.4s,-60.498444,,,,8.9,3.1,-3.1,1.0,0.0,20.7,2.2,-2.2,1.0,0.0,2460195.100648,0.002821,-0.002821,1,0,29.0160175,6.47e-05,-6.47e-05,1,0,5.345,0.314,-0.314,1,0,1389.0,36.0326,-36.0326,1,0,6.77406,,,1,0,33.2234,,,,,,,,,,219.94,,,1,0,6113.1,,,1,0,,,,1,0,2.01,,,1,0,,2019-06-11 14:45:00,2025-06-03 16:00:01,2025-09-28 22:48:44
400595342,1034.01,TOI-1034.01,1034,400595342.01,1,FP,9.8174,0.006,-0.006,1,0,08h57m46.02s,134.441752,,,,-49d00m02.08s,-49.000578,,,,-4.837,0.063,-0.063,1.0,0.0,4.109,0.062,-0.062,1.0,0.0,2460768.617427,0.002617,-0.002617,1,0,3.6404389,8.2e-06,-8.2e-06,1,0,2.5339234,0.5744699,-0.5744699,1,0,476.3077321,35.1115139,-35.1115139,1,0,3.7025342,0.1738907,-0.1738907,1,0,9941.2265514,,,,,2783.098027,,,,,363.44,4.983,-4.983,1,0,9810.0,173.7,-173.7,1,0,4.43,0.06,-0.06,1,0,1.60776,0.0427739,-0.0427739,1,0,,2019-07-24 18:44:12,2025-09-05 10:08:01,2025-09-28 22:48:44
